,notification_date,postcode,likely_source_of_infection,lhd_2010_code,lhd_2010_name,lga_code19,lga_name19,locality,name,state,long,lat
950,2020-03-25,2044.0,Overseas,2,2,2,2,2,2,2,2,2
951,2020-03-25,2046.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
952,2020-03-25,2047.0,Overseas,1,1,1,1,1,1,1,1,1
953,2020-03-25,2062.0,Overseas,1,1,1,1,1,1,1,1,1
954,2020-03-25,2066.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
955,2020-03-25,2068.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
956,2020-03-25,2070.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
957,2020-03-25,2075.0,Overseas,1,1,1,1,1,1,1,1,1
958,2020-03-25,2076.0,Overseas,1,1,1,1,1,1,1,1,1
959,2020-03-25,2077.0,Overseas,1,1,1,1,1,1,1,1,1
960,2020-03-25,2084.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
961,2020-03-25,2087.0,Overseas,1,1,1,1,1,1,1,1,1
962,2020-03-25,2088.0,Overseas,2,2,2,2,2,2,2,2,2
963,2020-03-25,2089.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
964,2020-03-25,2090.0,Overseas,2,2,2,2,2,2,2,2,2
965,2020-03-25,2092.0,Overseas,1,1,1,1,1,1,1,1,1
966,2020-03-25,2095.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
967,2020-03-25,2095.0,Overseas,2,2,2,2,2,2,2,2,2
968,2020-03-25,2096.0,Overseas,1,1,1,1,1,1,1,1,1
969,2020-03-25,2100.0,Overseas,1,1,1,1,1,1,1,1,1
970,2020-03-25,2101.0,Overseas,1,1,1,1,1,1,1,1,1
971,2020-03-25,2102.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
972,2020-03-25,2102.0,Overseas,2,2,2,2,2,2,2,2,2
973,2020-03-25,2110.0,Overseas,2,2,2,2,2,2,2,2,2
974,2020-03-25,2113.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
975,2020-03-25,2117.0,Overseas,1,1,1,1,1,1,1,1,1
976,2020-03-25,2121.0,Overseas,1,1,1,1,1,1,1,1,1
977,2020-03-25,2126.0,Overseas,1,1,1,1,1,1,1,1,1
978,2020-03-25,2131.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
979,2020-03-25,2131.0,Overseas,1,1,1,1,1,1,1,1,1
980,2020-03-25,2140.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
981,2020-03-25,2145.0,Overseas,1,1,1,1,1,1,1,1,1
982,2020-03-25,2147.0,Overseas,1,1,1,1,1,1,1,1,1
983,2020-03-25,2148.0,Overseas,2,2,2,2,2,2,2,2,2
984,2020-03-25,2150.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
985,2020-03-25,2153.0,Overseas,1,1,1,1,1,1,1,1,1
986,2020-03-25,2155.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
987,2020-03-25,2155.0,Overseas,1,1,1,1,1,1,1,1,1
988,2020-03-25,2159.0,Overseas,1,1,1,1,1,1,1,1,1
989,2020-03-25,2171.0,Overseas,1,1,1,1,1,1,1,1,1
990,2020-03-25,2190.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
991,2020-03-25,2199.0,Overseas,2,2,2,2,2,2,2,2,2
992,2020-03-25,2200.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
993,2020-03-25,2200.0,Overseas,1,1,1,1,1,1,1,1,1
994,2020-03-25,2203.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
995,2020-03-25,2210.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
996,2020-03-25,2211.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
997,2020-03-25,2212.0,Overseas,1,1,1,1,1,1,1,1,1
998,2020-03-25,2216.0,Overseas,1,1,1,1,1,1,1,1,1
999,2020-03-25,2219.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1000,2020-03-25,2220.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1001,2020-03-25,2229.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1002,2020-03-25,2229.0,Overseas,1,1,1,1,1,1,1,1,1
1003,2020-03-25,2232.0,Overseas,2,2,2,2,2,2,2,2,2
1004,2020-03-25,2233.0,Overseas,2,2,2,2,2,2,2,2,2
1005,2020-03-25,2251.0,Overseas,1,1,1,1,1,1,1,1,1
1006,2020-03-25,2256.0,Overseas,1,1,1,1,1,1,1,1,1
1007,2020-03-25,2259.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1008,2020-03-25,2259.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1009,2020-03-25,2259.0,Overseas,2,2,2,2,2,2,2,2,2
1010,2020-03-25,2260.0,Overseas,3,3,3,3,3,3,3,3,3
1011,2020-03-25,2283.0,Overseas,1,1,1,1,1,1,1,1,1
1012,2020-03-25,2284.0,Overseas,1,1,1,1,1,1,1,1,1
1013,2020-03-25,2285.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1014,2020-03-25,2287.0,Overseas,1,1,1,1,1,1,1,1,1
1015,2020-03-25,2300.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1016,2020-03-25,2305.0,Overseas,1,1,1,1,1,1,1,1,1
1017,2020-03-25,2318.0,Overseas,1,1,1,1,1,1,1,1,1
1018,2020-03-25,2320.0,Overseas,1,1,1,1,1,1,1,1,1
1019,2020-03-25,2322.0,Overseas,3,3,3,3,3,3,3,3,3
1020,2020-03-25,2333.0,Overseas,1,1,1,1,1,1,1,1,1
1021,2020-03-25,2337.0,Overseas,1,1,1,1,1,1,1,1,1
1022,2020-03-25,2340.0,Overseas,1,1,1,1,1,1,1,1,1
1023,2020-03-25,2371.0,Overseas,2,2,2,2,2,2,2,2,2
1024,2020-03-25,2428.0,Overseas,4,4,4,4,4,4,4,4,4
1025,2020-03-25,2430.0,Overseas,2,2,2,2,2,2,2,2,2
1026,2020-03-25,2450.0,Overseas,3,3,3,3,3,3,3,3,3
1027,2020-03-25,2479.0,Overseas,1,1,1,1,1,1,1,1,1
1028,2020-03-25,2486.0,Overseas,2,2,2,2,2,2,2,2,2
1029,2020-03-25,2519.0,Overseas,1,1,1,1,1,1,1,1,1
1030,2020-03-25,2529.0,Overseas,2,2,2,2,2,2,2,2,2
1031,2020-03-25,2530.0,Overseas,1,1,1,1,1,1,1,1,1
1032,2020-03-25,2535.0,Overseas,2,2,2,2,2,2,2,2,2
1033,2020-03-25,2539.0,Overseas,2,2,2,2,2,2,2,2,2
1034,2020-03-25,2548.0,Overseas,2,2,2,2,2,2,2,2,2
1035,2020-03-25,2560.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1036,2020-03-25,2560.0,Overseas,2,2,2,2,2,2,2,2,2
1037,2020-03-25,2566.0,Overseas,1,1,1,1,1,1,1,1,1
1038,2020-03-25,2567.0,Overseas,1,1,1,1,1,1,1,1,1
1039,2020-03-25,2569.0,Interstate,1,1,1,1,1,1,1,1,1
1040,2020-03-25,2576.0,Overseas,1,1,1,1,1,1,1,1,1
1041,2020-03-25,2577.0,Overseas,1,1,1,1,1,1,1,1,1
1042,2020-03-25,2631.0,Overseas,1,1,1,1,1,1,1,1,1
1043,2020-03-25,2644.0,Overseas,1,1,1,1,1,1,1,1,1
1044,2020-03-25,2650.0,Overseas,2,2,2,2,2,2,2,2,2
1045,2020-03-25,2660.0,Overseas,1,1,1,1,1,1,1,1,1
1046,2020-03-25,2745.0,Overseas,1,1,1,1,1,1,1,1,1
1047,2020-03-25,2747.0,Overseas,1,1,1,1,1,1,1,1,1
1048,2020-03-25,2749.0,Overseas,1,1,1,1,1,1,1,1,1
1049,2020-03-25,2750.0,Overseas,1,1,1,1,1,1,1,1,1
1050,2020-03-25,2753.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1051,2020-03-25,2754.0,Overseas,1,1,1,1,1,1,1,1,1
1052,2020-03-25,2757.0,Overseas,1,1,1,1,1,1,1,1,1
1053,2020-03-25,2763.0,Overseas,1,1,1,1,1,1,1,1,1
1054,2020-03-25,2765.0,Overseas,3,3,3,3,3,3,3,3,3
1055,2020-03-25,2766.0,Overseas,1,1,1,1,1,1,1,1,1
1056,2020-03-25,2770.0,Overseas,1,1,1,1,1,1,1,1,1
1057,2020-03-25,2779.0,Overseas,1,1,1,1,1,1,1,1,1
1058,2020-03-25,2780.0,Overseas,1,1,1,1,1,1,1,1,1
1059,2020-03-25,2783.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1060,2020-03-25,2795.0,Overseas,1,1,1,1,1,1,1,1,1
1061,2020-03-25,2800.0,Interstate,1,1,1,1,1,1,1,1,1
1062,2020-03-25,2810.0,Overseas,1,1,1,1,1,1,1,1,1
1063,2020-03-25,2820.0,Overseas,2,2,2,2,2,2,2,2,2
1064,2020-03-25,2821.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1065,2020-03-25,2830.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1066,2020-03-25,2850.0,Overseas,1,1,1,1,1,1,1,1,1
1067,2020-03-26,2000.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1068,2020-03-26,2009.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1069,2020-03-26,2010.0,Local (Unknown Contact),2,2,2,2,2,2,2,2,2
1070,2020-03-26,2015.0,Overseas,1,1,1,1,1,1,1,1,1
1071,2020-03-26,2016.0,Overseas,1,1,1,1,1,1,1,1,1
1072,2020-03-26,2017.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1073,2020-03-26,2021.0,Overseas,1,1,1,1,1,1,1,1,1
1074,2020-03-26,2022.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1075,2020-03-26,2022.0,Overseas,4,4,4,4,4,4,4,4,4
1076,2020-03-26,2025.0,Overseas,1,1,1,1,1,1,1,1,1
1077,2020-03-26,2026.0,Local (Known Contact),5,5,5,5,5,5,5,5,5
1078,2020-03-26,2026.0,Overseas,1,1,1,1,1,1,1,1,1
1079,2020-03-26,2030.0,Overseas,1,1,1,1,1,1,1,1,1
1080,2020-03-26,2031.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1081,2020-03-26,2033.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1082,2020-03-26,2034.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1083,2020-03-26,2035.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1084,2020-03-26,2035.0,Overseas,1,1,1,1,1,1,1,1,1
1085,2020-03-26,2040.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1086,2020-03-26,2040.0,Overseas,1,1,1,1,1,1,1,1,1
1087,2020-03-26,2041.0,Overseas,1,1,1,1,1,1,1,1,1
1088,2020-03-26,2044.0,Overseas,1,1,1,1,1,1,1,1,1
1089,2020-03-26,2050.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1090,2020-03-26,2050.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1091,2020-03-26,2050.0,Overseas,1,1,1,1,1,1,1,1,1
1092,2020-03-26,2065.0,Overseas,2,2,2,2,2,2,2,2,2
1093,2020-03-26,2074.0,Overseas,1,1,1,1,1,1,1,1,1
1094,2020-03-26,2075.0,Overseas,1,1,1,1,1,1,1,1,1
1095,2020-03-26,2076.0,Overseas,2,2,2,2,2,2,2,2,2
1096,2020-03-26,2077.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1097,2020-03-26,2077.0,Overseas,1,1,1,1,1,1,1,1,1
1098,2020-03-26,2087.0,Interstate,1,1,1,1,1,1,1,1,1
1099,2020-03-26,2088.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1100,2020-03-26,2090.0,Overseas,1,1,1,1,1,1,1,1,1
1101,2020-03-26,2093.0,Interstate,1,1,1,1,1,1,1,1,1
1102,2020-03-26,2094.0,Overseas,1,1,1,1,1,1,1,1,1
1103,2020-03-26,2095.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1104,2020-03-26,2096.0,Overseas,3,3,3,3,3,3,3,3,3
1105,2020-03-26,2099.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1106,2020-03-26,2100.0,Overseas,2,2,2,2,2,2,2,2,2
1107,2020-03-26,2101.0,Overseas,1,1,1,1,1,1,1,1,1
1108,2020-03-26,2102.0,Overseas,1,1,1,1,1,1,1,1,1
1109,2020-03-26,2103.0,Overseas,1,1,1,1,1,1,1,1,1
1110,2020-03-26,2110.0,Overseas,2,2,2,2,2,2,2,2,2
1111,2020-03-26,2122.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1112,2020-03-26,2126.0,Overseas,1,1,1,1,1,1,1,1,1
1113,2020-03-26,2137.0,Overseas,1,1,1,1,1,1,1,1,1
1114,2020-03-26,2138.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1115,2020-03-26,2142.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1116,2020-03-26,2145.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1117,2020-03-26,2145.0,Overseas,1,1,1,1,1,1,1,1,1
1118,2020-03-26,2147.0,Overseas,3,3,3,3,3,3,3,3,3
1119,2020-03-26,2148.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1120,2020-03-26,2148.0,Overseas,1,1,1,1,1,1,1,1,1
1121,2020-03-26,2150.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1122,2020-03-26,2151.0,Overseas,1,1,1,1,1,1,1,1,1
1123,2020-03-26,2155.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1124,2020-03-26,2160.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1125,2020-03-26,2170.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1126,2020-03-26,2171.0,Overseas,1,1,1,1,1,1,1,1,1
1127,2020-03-26,2176.0,Overseas,4,4,4,4,4,4,4,4,4
1128,2020-03-26,2178.0,Overseas,1,1,1,1,1,1,1,1,1
1129,2020-03-26,2191.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1130,2020-03-26,2193.0,Overseas,1,1,1,1,1,1,1,1,1
1131,2020-03-26,2195.0,Overseas,1,1,1,1,1,1,1,1,1
1132,2020-03-26,2199.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1133,2020-03-26,2200.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1134,2020-03-26,2200.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1135,2020-03-26,2204.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1136,2020-03-26,2206.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1137,2020-03-26,2207.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1138,2020-03-26,2210.0,Overseas,3,3,3,3,3,3,3,3,3
1139,2020-03-26,2218.0,Overseas,1,1,1,1,1,1,1,1,1
1140,2020-03-26,2220.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1141,2020-03-26,2220.0,Overseas,1,1,1,1,1,1,1,1,1
1142,2020-03-26,2221.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1143,2020-03-26,2225.0,Overseas,1,1,1,1,1,1,1,1,1
1144,2020-03-26,2229.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1145,2020-03-26,2234.0,Overseas,1,1,1,1,1,1,1,1,1
1146,2020-03-26,2250.0,Overseas,4,4,4,4,4,4,4,4,4
1147,2020-03-26,2251.0,Overseas,2,2,2,2,2,2,2,2,2
1148,2020-03-26,2257.0,Overseas,3,3,3,3,3,3,3,3,3
1149,2020-03-26,2259.0,Overseas,2,2,2,2,2,2,2,2,2
1150,2020-03-26,2261.0,Overseas,2,2,2,2,2,2,2,2,2
1151,2020-03-26,2287.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1152,2020-03-26,2287.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1153,2020-03-26,2287.0,Overseas,1,1,1,1,1,1,1,1,1
1154,2020-03-26,2290.0,Overseas,1,1,1,1,1,1,1,1,1
1155,2020-03-26,2292.0,Overseas,1,1,1,1,1,1,1,1,1
1156,2020-03-26,2298.0,Overseas,2,2,2,2,2,2,2,2,2
1157,2020-03-26,2305.0,Overseas,1,1,1,1,1,1,1,1,1
1158,2020-03-26,2315.0,Overseas,2,2,2,2,2,2,2,2,2
1159,2020-03-26,2318.0,Overseas,1,1,1,1,1,1,1,1,1
1160,2020-03-26,2323.0,Overseas,1,1,1,1,1,1,1,1,1
1161,2020-03-26,2324.0,Overseas,1,1,1,1,1,1,1,1,1
1162,2020-03-26,2325.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1163,2020-03-26,2340.0,Overseas,1,1,1,1,1,1,1,1,1
1164,2020-03-26,2420.0,Overseas,1,1,1,1,1,1,1,1,1
1165,2020-03-26,2430.0,Overseas,1,1,1,1,1,1,1,1,1
1166,2020-03-26,2431.0,Overseas,1,1,1,1,1,1,1,1,1
1167,2020-03-26,2440.0,Overseas,1,1,1,1,1,1,1,1,1
1168,2020-03-26,2444.0,Overseas,2,2,2,2,2,2,2,2,2
1169,2020-03-26,2445.0,Overseas,1,1,1,1,1,1,1,1,1
1170,2020-03-26,2446.0,Overseas,1,1,1,1,1,1,1,1,1
1171,2020-03-26,2447.0,Overseas,1,1,1,1,1,1,1,1,1
1172,2020-03-26,2448.0,Overseas,1,1,1,1,1,1,1,1,1
1173,2020-03-26,2460.0,Overseas,2,2,2,2,2,2,2,2,2
1174,2020-03-26,2478.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1175,2020-03-26,2483.0,Overseas,1,1,1,1,1,1,1,1,1
1176,2020-03-26,2506.0,Overseas,1,1,1,1,1,1,1,1,1
1177,2020-03-26,2515.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1178,2020-03-26,2519.0,Overseas,2,2,2,2,2,2,2,2,2
1179,2020-03-26,2526.0,Overseas,1,1,1,1,1,1,1,1,1
1180,2020-03-26,2528.0,Overseas,1,1,1,1,1,1,1,1,1
1181,2020-03-26,2533.0,Overseas,1,1,1,1,1,1,1,1,1
1182,2020-03-26,2535.0,Overseas,1,1,1,1,1,1,1,1,1
1183,2020-03-26,2560.0,Overseas,2,2,2,2,2,2,2,2,2
1184,2020-03-26,2564.0,Overseas,1,1,1,1,1,1,1,1,1
1185,2020-03-26,2567.0,Overseas,2,2,2,2,2,2,2,2,2
1186,2020-03-26,2570.0,Overseas,2,2,2,2,2,2,2,2,2
1187,2020-03-26,2571.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1188,2020-03-26,2580.0,Overseas,2,2,2,2,2,2,2,2,2
1189,2020-03-26,2582.0,Overseas,2,2,2,2,2,2,2,2,2
1190,2020-03-26,2619.0,Overseas,1,1,1,1,1,1,1,1,1
1191,2020-03-26,2620.0,Overseas,1,1,1,1,1,1,1,1,1
1192,2020-03-26,2621.0,Overseas,1,1,1,1,1,1,1,1,1
1193,2020-03-26,2627.0,Overseas,3,3,3,3,3,3,3,3,3
1194,2020-03-26,2630.0,Overseas,1,1,1,1,1,1,1,1,1
1195,2020-03-26,2640.0,Overseas,2,2,2,2,2,2,2,2,2
1196,2020-03-26,2646.0,Overseas,1,1,1,1,1,1,1,1,1
1197,2020-03-26,2647.0,Overseas,1,1,1,1,1,1,1,1,1
1198,2020-03-26,2650.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1199,2020-03-26,2680.0,Overseas,2,2,2,2,2,2,2,2,2
1200,2020-03-26,2745.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1201,2020-03-26,2745.0,Overseas,3,3,3,3,3,3,3,3,3
1202,2020-03-26,2750.0,Overseas,1,1,1,1,1,1,1,1,1
1203,2020-03-26,2756.0,Overseas,2,2,2,2,2,2,2,2,2
1204,2020-03-26,2763.0,Overseas,1,1,1,1,1,1,1,1,1
1205,2020-03-26,2774.0,Interstate,1,1,1,1,1,1,1,1,1
1206,2020-03-26,2780.0,Overseas,1,1,1,1,1,1,1,1,1
1207,2020-03-26,2795.0,Overseas,1,1,1,1,1,1,1,1,1
1208,2020-03-26,2824.0,Overseas,1,1,1,1,1,1,1,1,1
1209,2020-03-27,2010.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1210,2020-03-27,2010.0,Overseas,1,1,1,1,1,1,1,1,1
1211,2020-03-27,2011.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1212,2020-03-27,2011.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1213,2020-03-27,2011.0,Overseas,1,1,1,1,1,1,1,1,1
1214,2020-03-27,2015.0,Overseas,1,1,1,1,1,1,1,1,1
1215,2020-03-27,2018.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1216,2020-03-27,2018.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1217,2020-03-27,2018.0,Overseas,1,1,1,1,1,1,1,1,1
1218,2020-03-27,2021.0,Overseas,1,1,1,1,1,1,1,1,1
1219,2020-03-27,2022.0,Interstate,1,1,1,1,1,1,1,1,1
1220,2020-03-27,2022.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1221,2020-03-27,2023.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1222,2020-03-27,2023.0,Overseas,1,1,1,1,1,1,1,1,1
1223,2020-03-27,2024.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1224,2020-03-27,2026.0,Interstate,1,1,1,1,1,1,1,1,1
1225,2020-03-27,2026.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1226,2020-03-27,2029.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1227,2020-03-27,2031.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1228,2020-03-27,2035.0,Interstate,1,1,1,1,1,1,1,1,1
1229,2020-03-27,2035.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1230,2020-03-27,2037.0,Overseas,1,1,1,1,1,1,1,1,1
1231,2020-03-27,2039.0,Overseas,2,2,2,2,2,2,2,2,2
1232,2020-03-27,2040.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1233,2020-03-27,2044.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1234,2020-03-27,2046.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1235,2020-03-27,2060.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1236,2020-03-27,2060.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1237,2020-03-27,2061.0,Overseas,2,2,2,2,2,2,2,2,2
1238,2020-03-27,2062.0,Overseas,1,1,1,1,1,1,1,1,1
1239,2020-03-27,2065.0,Overseas,1,1,1,1,1,1,1,1,1
1240,2020-03-27,2066.0,Interstate,1,1,1,1,1,1,1,1,1
1241,2020-03-27,2067.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1242,2020-03-27,2068.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1243,2020-03-27,2068.0,Overseas,1,1,1,1,1,1,1,1,1
1244,2020-03-27,2070.0,Interstate,2,2,2,2,2,2,2,2,2
1245,2020-03-27,2071.0,Overseas,1,1,1,1,1,1,1,1,1
1246,2020-03-27,2072.0,Overseas,1,1,1,1,1,1,1,1,1
1247,2020-03-27,2074.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1248,2020-03-27,2075.0,Overseas,1,1,1,1,1,1,1,1,1
1249,2020-03-27,2076.0,Overseas,1,1,1,1,1,1,1,1,1
1250,2020-03-27,2077.0,Overseas,2,2,2,2,2,2,2,2,2
1251,2020-03-27,2081.0,Overseas,1,1,1,1,1,1,1,1,1
1252,2020-03-27,2085.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1253,2020-03-27,2088.0,Overseas,1,1,1,1,1,1,1,1,1
1254,2020-03-27,2089.0,Local (Known Contact),2,2,2,2,2,2,2,2,2
1255,2020-03-27,2090.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1256,2020-03-27,2090.0,Overseas,1,1,1,1,1,1,1,1,1
1257,2020-03-27,2093.0,Overseas,1,1,1,1,1,1,1,1,1
1258,2020-03-27,2095.0,Overseas,1,1,1,1,1,1,1,1,1
1259,2020-03-27,2096.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1260,2020-03-27,2099.0,Overseas,1,1,1,1,1,1,1,1,1
1261,2020-03-27,2112.0,Overseas,2,2,2,2,2,2,2,2,2
1262,2020-03-27,2113.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1263,2020-03-27,2113.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1264,2020-03-27,2116.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1265,2020-03-27,2119.0,Overseas,1,1,1,1,1,1,1,1,1
1266,2020-03-27,2120.0,Overseas,2,2,2,2,2,2,2,2,2
1267,2020-03-27,2122.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1268,2020-03-27,2122.0,Overseas,1,1,1,1,1,1,1,1,1
1269,2020-03-27,2127.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1270,2020-03-27,2131.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1271,2020-03-27,2137.0,Overseas,1,1,1,1,1,1,1,1,1
1272,2020-03-27,2145.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1273,2020-03-27,2148.0,Local (Known Contact),4,4,4,4,4,4,4,4,4
1274,2020-03-27,2148.0,Overseas,1,1,1,1,1,1,1,1,1
1275,2020-03-27,2153.0,Interstate,1,1,1,1,1,1,1,1,1
1276,2020-03-27,2155.0,Overseas,3,3,3,3,3,3,3,3,3
1277,2020-03-27,2160.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1278,2020-03-27,2161.0,Overseas,1,1,1,1,1,1,1,1,1
1279,2020-03-27,2163.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1280,2020-03-27,2168.0,Overseas,1,1,1,1,1,1,1,1,1
1281,2020-03-27,2170.0,Overseas,1,1,1,1,1,1,1,1,1
1282,2020-03-27,2171.0,Interstate,1,1,1,1,1,1,1,1,1
1283,2020-03-27,2171.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1284,2020-03-27,2192.0,Overseas,1,1,1,1,1,1,1,1,1
1285,2020-03-27,2200.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1286,2020-03-27,2204.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1287,2020-03-27,2204.0,Overseas,1,1,1,1,1,1,1,1,1
1288,2020-03-27,2209.0,Local (Known Contact),5,5,5,5,5,5,5,5,5
1289,2020-03-27,2209.0,Overseas,1,1,1,1,1,1,1,1,1
1290,2020-03-27,2213.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1291,2020-03-27,2216.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1292,2020-03-27,2216.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
1293,2020-03-27,2217.0,Overseas,1,1,1,1,1,1,1,1,1
1294,2020-03-27,2225.0,Overseas,1,1,1,1,1,1,1,1,1
1295,2020-03-27,2229.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1296,2020-03-27,2230.0,Overseas,1,1,1,1,1,1,1,1,1
1297,2020-03-27,2232.0,Local (Known Contact),1,1,1,1,1,1,1,1,1
1298,2020-03-27,2234.0,Overseas,1,1,1,1,1,1,1,1,1
1299,2020-03-27,2250.0,Local (Unknown Contact),2,2,2,2,2,2,2,2,2
1300,2020-03-27,2250.0,Overseas,3,3,3,3,3,3,3,3,3
1301,2020-03-27,2251.0,Local (Unknown Contact),1,1,1,1,1,1,1,1,1
