,notification_date,postcode,likely_source_of_infection,lhd_2010_code,lhd_2010_name,lga_code19,lga_name19,locality,name,state,long,lat
467,2020-03-21,2280.0,1,1,1,1,1,1,1,1,1,1
468,2020-03-21,2283.0,1,1,1,1,1,1,1,1,1,1
469,2020-03-21,2291.0,1,1,1,1,1,1,1,1,1,1
470,2020-03-21,2340.0,1,1,1,1,1,1,1,1,1,1
471,2020-03-21,2357.0,1,1,1,1,1,1,1,1,1,1
472,2020-03-21,2427.0,1,1,1,1,1,1,1,1,1,1
473,2020-03-21,2490.0,1,1,1,1,1,1,1,1,1,1
474,2020-03-21,2500.0,2,2,2,2,2,2,2,2,2,2
475,2020-03-21,2527.0,1,1,1,1,1,1,1,1,1,1
476,2020-03-21,2528.0,2,2,2,2,2,2,2,2,2,2
477,2020-03-21,2529.0,1,1,1,1,1,1,1,1,1,1
478,2020-03-21,2536.0,2,2,2,2,2,2,2,2,2,2
479,2020-03-21,2541.0,1,1,1,1,1,1,1,1,1,1
480,2020-03-21,2546.0,1,1,1,1,1,1,1,1,1,1
481,2020-03-21,2548.0,2,2,2,2,2,2,2,2,2,2
482,2020-03-21,2558.0,2,2,2,2,2,2,2,2,2,2
483,2020-03-21,2560.0,3,3,3,3,3,3,3,3,3,3
484,2020-03-21,2564.0,1,1,1,1,1,1,1,1,1,1
485,2020-03-21,2565.0,1,1,1,1,1,1,1,1,1,1
486,2020-03-21,2570.0,2,2,2,2,2,2,2,2,2,2
487,2020-03-21,2620.0,1,1,1,1,1,1,1,1,1,1
488,2020-03-21,2747.0,1,1,1,1,1,1,1,1,1,1
489,2020-03-21,2750.0,2,2,2,2,2,2,2,2,2,2
490,2020-03-21,2756.0,1,1,1,1,1,1,1,1,1,1
491,2020-03-21,2760.0,1,1,1,1,1,1,1,1,1,1
492,2020-03-21,2763.0,1,1,1,1,1,1,1,1,1,1
493,2020-03-21,2766.0,2,2,2,2,2,2,2,2,2,2
494,2020-03-22,2009.0,2,2,2,2,2,2,2,2,2,2
495,2020-03-22,2010.0,2,2,2,2,2,2,2,2,2,2
496,2020-03-22,2015.0,1,1,1,1,1,1,1,1,1,1
497,2020-03-22,2016.0,1,1,1,1,1,1,1,1,1,1
498,2020-03-22,2017.0,1,1,1,1,1,1,1,1,1,1
499,2020-03-22,2022.0,1,1,1,1,1,1,1,1,1,1
500,2020-03-22,2023.0,5,5,5,5,5,5,5,5,5,5
501,2020-03-22,2024.0,2,2,2,2,2,2,2,2,2,2
502,2020-03-22,2026.0,9,9,9,9,9,9,9,9,9,9
503,2020-03-22,2030.0,1,1,1,1,1,1,1,1,1,1
504,2020-03-22,2031.0,1,1,1,1,1,1,1,1,1,1
505,2020-03-22,2038.0,1,1,1,1,1,1,1,1,1,1
506,2020-03-22,2040.0,3,3,3,3,3,3,3,3,3,3
507,2020-03-22,2043.0,1,1,1,1,1,1,1,1,1,1
508,2020-03-22,2060.0,3,3,3,3,3,3,3,3,3,3
509,2020-03-22,2065.0,3,3,3,3,3,3,3,3,3,3
510,2020-03-22,2066.0,1,1,1,1,1,1,1,1,1,1
511,2020-03-22,2068.0,3,3,3,3,3,3,3,3,3,3
512,2020-03-22,2069.0,1,1,1,1,1,1,1,1,1,1
513,2020-03-22,2074.0,1,1,1,1,1,1,1,1,1,1
514,2020-03-22,2088.0,2,2,2,2,2,2,2,2,2,2
515,2020-03-22,2089.0,1,1,1,1,1,1,1,1,1,1
516,2020-03-22,2090.0,1,1,1,1,1,1,1,1,1,1
517,2020-03-22,2092.0,3,3,3,3,3,3,3,3,3,3
518,2020-03-22,2093.0,1,1,1,1,1,1,1,1,1,1
519,2020-03-22,2094.0,1,1,1,1,1,1,1,1,1,1
520,2020-03-22,2096.0,1,1,1,1,1,1,1,1,1,1
521,2020-03-22,2099.0,1,1,1,1,1,1,1,1,1,1
522,2020-03-22,2100.0,1,1,1,1,1,1,1,1,1,1
523,2020-03-22,2102.0,2,2,2,2,2,2,2,2,2,2
524,2020-03-22,2106.0,1,1,1,1,1,1,1,1,1,1
525,2020-03-22,2110.0,1,1,1,1,1,1,1,1,1,1
526,2020-03-22,2113.0,1,1,1,1,1,1,1,1,1,1
527,2020-03-22,2115.0,1,1,1,1,1,1,1,1,1,1
528,2020-03-22,2122.0,2,2,2,2,2,2,2,2,2,2
529,2020-03-22,2142.0,1,1,1,1,1,1,1,1,1,1
530,2020-03-22,2145.0,3,3,3,3,3,3,3,3,3,3
531,2020-03-22,2148.0,3,3,3,3,3,3,3,3,3,3
532,2020-03-22,2152.0,1,1,1,1,1,1,1,1,1,1
533,2020-03-22,2153.0,1,1,1,1,1,1,1,1,1,1
534,2020-03-22,2159.0,1,1,1,1,1,1,1,1,1,1
535,2020-03-22,2162.0,1,1,1,1,1,1,1,1,1,1
536,2020-03-22,2170.0,1,1,1,1,1,1,1,1,1,1
537,2020-03-22,2199.0,3,3,3,3,3,3,3,3,3,3
538,2020-03-22,2205.0,1,1,1,1,1,1,1,1,1,1
539,2020-03-22,2208.0,1,1,1,1,1,1,1,1,1,1
540,2020-03-22,2210.0,4,4,4,4,4,4,4,4,4,4
541,2020-03-22,2219.0,1,1,1,1,1,1,1,1,1,1
542,2020-03-22,2220.0,1,1,1,1,1,1,1,1,1,1
543,2020-03-22,2227.0,4,4,4,4,4,4,4,4,4,4
544,2020-03-22,2229.0,1,1,1,1,1,1,1,1,1,1
545,2020-03-22,2230.0,6,6,6,6,6,6,6,6,6,6
546,2020-03-22,2232.0,2,2,2,2,2,2,2,2,2,2
547,2020-03-22,2233.0,1,1,1,1,1,1,1,1,1,1
548,2020-03-22,2234.0,2,2,2,2,2,2,2,2,2,2
549,2020-03-22,2256.0,1,1,1,1,1,1,1,1,1,1
550,2020-03-22,2259.0,2,2,2,2,2,2,2,2,2,2
551,2020-03-22,2260.0,1,1,1,1,1,1,1,1,1,1
552,2020-03-22,2264.0,2,2,2,2,2,2,2,2,2,2
553,2020-03-22,2280.0,2,2,2,2,2,2,2,2,2,2
554,2020-03-22,2282.0,2,2,2,2,2,2,2,2,2,2
555,2020-03-22,2283.0,2,2,2,2,2,2,2,2,2,2
556,2020-03-22,2287.0,5,5,5,5,5,5,5,5,5,5
557,2020-03-22,2290.0,1,1,1,1,1,1,1,1,1,1
558,2020-03-22,2304.0,2,2,2,2,2,2,2,2,2,2
559,2020-03-22,2315.0,1,1,1,1,1,1,1,1,1,1
560,2020-03-22,2320.0,1,1,1,1,1,1,1,1,1,1
561,2020-03-22,2324.0,2,2,2,2,2,2,2,2,2,2
562,2020-03-22,2325.0,3,3,3,3,3,3,3,3,3,3
563,2020-03-22,2340.0,2,2,2,2,2,2,2,2,2,2
564,2020-03-22,2430.0,3,3,3,3,3,3,3,3,3,3
565,2020-03-22,2439.0,1,1,1,1,1,1,1,1,1,1
566,2020-03-22,2443.0,1,1,1,1,1,1,1,1,1,1
567,2020-03-22,2444.0,3,3,3,3,3,3,3,3,3,3
568,2020-03-22,2463.0,1,1,1,1,1,1,1,1,1,1
569,2020-03-22,2465.0,1,1,1,1,1,1,1,1,1,1
570,2020-03-22,2476.0,2,2,2,2,2,2,2,2,2,2
571,2020-03-22,2477.0,1,1,1,1,1,1,1,1,1,1
572,2020-03-22,2480.0,2,2,2,2,2,2,2,2,2,2
573,2020-03-22,2500.0,2,2,2,2,2,2,2,2,2,2
574,2020-03-22,2528.0,2,2,2,2,2,2,2,2,2,2
575,2020-03-22,2530.0,3,3,3,3,3,3,3,3,3,3
576,2020-03-22,2539.0,1,1,1,1,1,1,1,1,1,1
577,2020-03-22,2540.0,1,1,1,1,1,1,1,1,1,1
578,2020-03-22,2541.0,1,1,1,1,1,1,1,1,1,1
579,2020-03-22,2548.0,1,1,1,1,1,1,1,1,1,1
580,2020-03-22,2560.0,3,3,3,3,3,3,3,3,3,3
581,2020-03-22,2566.0,1,1,1,1,1,1,1,1,1,1
582,2020-03-22,2567.0,3,3,3,3,3,3,3,3,3,3
583,2020-03-22,2570.0,1,1,1,1,1,1,1,1,1,1
584,2020-03-22,2575.0,1,1,1,1,1,1,1,1,1,1
585,2020-03-22,2576.0,1,1,1,1,1,1,1,1,1,1
586,2020-03-22,2580.0,1,1,1,1,1,1,1,1,1,1
587,2020-03-22,2621.0,2,2,2,2,2,2,2,2,2,2
588,2020-03-22,2641.0,1,1,1,1,1,1,1,1,1,1
589,2020-03-22,2747.0,1,1,1,1,1,1,1,1,1,1
590,2020-03-22,2753.0,1,1,1,1,1,1,1,1,1,1
591,2020-03-22,2759.0,1,1,1,1,1,1,1,1,1,1
592,2020-03-22,2763.0,1,1,1,1,1,1,1,1,1,1
593,2020-03-22,2768.0,1,1,1,1,1,1,1,1,1,1
594,2020-03-22,2795.0,2,2,2,2,2,2,2,2,2,2
595,2020-03-22,2799.0,1,1,1,1,1,1,1,1,1,1
596,2020-03-23,2000.0,3,3,3,3,3,3,3,3,3,3
597,2020-03-23,2007.0,2,2,2,2,2,2,2,2,2,2
598,2020-03-23,2009.0,1,1,1,1,1,1,1,1,1,1
599,2020-03-23,2010.0,1,1,1,1,1,1,1,1,1,1
600,2020-03-23,2011.0,1,1,1,1,1,1,1,1,1,1
601,2020-03-23,2016.0,1,1,1,1,1,1,1,1,1,1
602,2020-03-23,2017.0,1,1,1,1,1,1,1,1,1,1
603,2020-03-23,2020.0,1,1,1,1,1,1,1,1,1,1
604,2020-03-23,2021.0,3,3,3,3,3,3,3,3,3,3
605,2020-03-23,2022.0,3,3,3,3,3,3,3,3,3,3
606,2020-03-23,2023.0,4,4,4,4,4,4,4,4,4,4
607,2020-03-23,2024.0,2,2,2,2,2,2,2,2,2,2
608,2020-03-23,2026.0,9,9,9,9,9,9,9,9,9,9
609,2020-03-23,2028.0,1,1,1,1,1,1,1,1,1,1
610,2020-03-23,2029.0,1,1,1,1,1,1,1,1,1,1
611,2020-03-23,2030.0,1,1,1,1,1,1,1,1,1,1
612,2020-03-23,2031.0,5,5,5,5,5,5,5,5,5,5
613,2020-03-23,2034.0,1,1,1,1,1,1,1,1,1,1
614,2020-03-23,2035.0,1,1,1,1,1,1,1,1,1,1
615,2020-03-23,2036.0,1,1,1,1,1,1,1,1,1,1
616,2020-03-23,2037.0,1,1,1,1,1,1,1,1,1,1
617,2020-03-23,2038.0,1,1,1,1,1,1,1,1,1,1
618,2020-03-23,2041.0,3,3,3,3,3,3,3,3,3,3
619,2020-03-23,2042.0,1,1,1,1,1,1,1,1,1,1
620,2020-03-23,2048.0,1,1,1,1,1,1,1,1,1,1
621,2020-03-23,2050.0,1,1,1,1,1,1,1,1,1,1
622,2020-03-23,2065.0,1,1,1,1,1,1,1,1,1,1
623,2020-03-23,2066.0,3,3,3,3,3,3,3,3,3,3
624,2020-03-23,2068.0,2,2,2,2,2,2,2,2,2,2
625,2020-03-23,2074.0,2,2,2,2,2,2,2,2,2,2
626,2020-03-23,2075.0,1,1,1,1,1,1,1,1,1,1
627,2020-03-23,2076.0,1,1,1,1,1,1,1,1,1,1
628,2020-03-23,2088.0,1,1,1,1,1,1,1,1,1,1
629,2020-03-23,2090.0,1,1,1,1,1,1,1,1,1,1
630,2020-03-23,2095.0,1,1,1,1,1,1,1,1,1,1
631,2020-03-23,2103.0,1,1,1,1,1,1,1,1,1,1
632,2020-03-23,2106.0,1,1,1,1,1,1,1,1,1,1
633,2020-03-23,2107.0,1,1,1,1,1,1,1,1,1,1
634,2020-03-23,2112.0,1,1,1,1,1,1,1,1,1,1
635,2020-03-23,2120.0,5,5,5,5,5,5,5,5,5,5
636,2020-03-23,2122.0,2,2,2,2,2,2,2,2,2,2
637,2020-03-23,2125.0,1,1,1,1,1,1,1,1,1,1
638,2020-03-23,2132.0,2,2,2,2,2,2,2,2,2,2
639,2020-03-23,2135.0,1,1,1,1,1,1,1,1,1,1
640,2020-03-23,2145.0,3,3,3,3,3,3,3,3,3,3
641,2020-03-23,2151.0,1,1,1,1,1,1,1,1,1,1
642,2020-03-23,2153.0,1,1,1,1,1,1,1,1,1,1
643,2020-03-23,2154.0,1,1,1,1,1,1,1,1,1,1
644,2020-03-23,2156.0,2,2,2,2,2,2,2,2,2,2
645,2020-03-23,2170.0,2,2,2,2,2,2,2,2,2,2
646,2020-03-23,2172.0,1,1,1,1,1,1,1,1,1,1
647,2020-03-23,2173.0,1,1,1,1,1,1,1,1,1,1
648,2020-03-23,2191.0,3,3,3,3,3,3,3,3,3,3
649,2020-03-23,2200.0,1,1,1,1,1,1,1,1,1,1
650,2020-03-23,2204.0,1,1,1,1,1,1,1,1,1,1
651,2020-03-23,2207.0,1,1,1,1,1,1,1,1,1,1
652,2020-03-23,2211.0,1,1,1,1,1,1,1,1,1,1
653,2020-03-23,2212.0,1,1,1,1,1,1,1,1,1,1
654,2020-03-23,2216.0,1,1,1,1,1,1,1,1,1,1
655,2020-03-23,2224.0,1,1,1,1,1,1,1,1,1,1
656,2020-03-23,2228.0,1,1,1,1,1,1,1,1,1,1
657,2020-03-23,2229.0,1,1,1,1,1,1,1,1,1,1
658,2020-03-23,2234.0,1,1,1,1,1,1,1,1,1,1
659,2020-03-23,2250.0,1,1,1,1,1,1,1,1,1,1
660,2020-03-23,2251.0,1,1,1,1,1,1,1,1,1,1
661,2020-03-23,2259.0,1,1,1,1,1,1,1,1,1,1
662,2020-03-23,2260.0,1,1,1,1,1,1,1,1,1,1
663,2020-03-23,2261.0,1,1,1,1,1,1,1,1,1,1
664,2020-03-23,2262.0,3,3,3,3,3,3,3,3,3,3
665,2020-03-23,2280.0,1,1,1,1,1,1,1,1,1,1
666,2020-03-23,2281.0,2,2,2,2,2,2,2,2,2,2
667,2020-03-23,2283.0,2,2,2,2,2,2,2,2,2,2
668,2020-03-23,2285.0,1,1,1,1,1,1,1,1,1,1
669,2020-03-23,2287.0,1,1,1,1,1,1,1,1,1,1
670,2020-03-23,2290.0,3,3,3,3,3,3,3,3,3,3
671,2020-03-23,2298.0,1,1,1,1,1,1,1,1,1,1
672,2020-03-23,2299.0,1,1,1,1,1,1,1,1,1,1
673,2020-03-23,2300.0,1,1,1,1,1,1,1,1,1,1
674,2020-03-23,2303.0,1,1,1,1,1,1,1,1,1,1
675,2020-03-23,2315.0,2,2,2,2,2,2,2,2,2,2
676,2020-03-23,2318.0,1,1,1,1,1,1,1,1,1,1
677,2020-03-23,2320.0,1,1,1,1,1,1,1,1,1,1
678,2020-03-23,2321.0,1,1,1,1,1,1,1,1,1,1
679,2020-03-23,2322.0,1,1,1,1,1,1,1,1,1,1
680,2020-03-23,2323.0,1,1,1,1,1,1,1,1,1,1
681,2020-03-23,2324.0,1,1,1,1,1,1,1,1,1,1
682,2020-03-23,2330.0,1,1,1,1,1,1,1,1,1,1
683,2020-03-23,2340.0,2,2,2,2,2,2,2,2,2,2
684,2020-03-23,2345.0,1,1,1,1,1,1,1,1,1,1
685,2020-03-23,2360.0,2,2,2,2,2,2,2,2,2,2
686,2020-03-23,2428.0,1,1,1,1,1,1,1,1,1,1
687,2020-03-23,2431.0,1,1,1,1,1,1,1,1,1,1
688,2020-03-23,2444.0,1,1,1,1,1,1,1,1,1,1
689,2020-03-23,2448.0,1,1,1,1,1,1,1,1,1,1
690,2020-03-23,2478.0,1,1,1,1,1,1,1,1,1,1
691,2020-03-23,2486.0,2,2,2,2,2,2,2,2,2,2
692,2020-03-23,2487.0,3,3,3,3,3,3,3,3,3,3
693,2020-03-23,2500.0,2,2,2,2,2,2,2,2,2,2
694,2020-03-23,2508.0,1,1,1,1,1,1,1,1,1,1
695,2020-03-23,2515.0,1,1,1,1,1,1,1,1,1,1
696,2020-03-23,2518.0,1,1,1,1,1,1,1,1,1,1
697,2020-03-23,2527.0,1,1,1,1,1,1,1,1,1,1
698,2020-03-23,2529.0,1,1,1,1,1,1,1,1,1,1
699,2020-03-23,2533.0,1,1,1,1,1,1,1,1,1,1
700,2020-03-23,2535.0,1,1,1,1,1,1,1,1,1,1
701,2020-03-23,2541.0,1,1,1,1,1,1,1,1,1,1
702,2020-03-23,2570.0,2,2,2,2,2,2,2,2,2,2
703,2020-03-23,2575.0,1,1,1,1,1,1,1,1,1,1
704,2020-03-23,2580.0,2,2,2,2,2,2,2,2,2,2
705,2020-03-23,2747.0,3,3,3,3,3,3,3,3,3,3
706,2020-03-23,2756.0,2,2,2,2,2,2,2,2,2,2
707,2020-03-23,2760.0,1,1,1,1,1,1,1,1,1,1
708,2020-03-23,2763.0,3,3,3,3,3,3,3,3,3,3
709,2020-03-23,2774.0,1,1,1,1,1,1,1,1,1,1
710,2020-03-23,2783.0,1,1,1,1,1,1,1,1,1,1
711,2020-03-23,2786.0,1,1,1,1,1,1,1,1,1,1
712,2020-03-23,2790.0,1,1,1,1,1,1,1,1,1,1
713,2020-03-23,2799.0,2,2,2,2,2,2,2,2,2,2
714,2020-03-23,2830.0,2,2,2,2,2,2,2,2,2,2
715,2020-03-23,2850.0,1,1,1,1,1,1,1,1,1,1
716,2020-03-24,2011.0,1,1,1,1,1,1,1,1,1,1
717,2020-03-24,2015.0,1,1,1,1,1,1,1,1,1,1
718,2020-03-24,2016.0,3,3,3,3,3,3,3,3,3,3
719,2020-03-24,2017.0,1,1,1,1,1,1,1,1,1,1
720,2020-03-24,2021.0,3,3,3,3,3,3,3,3,3,3
721,2020-03-24,2022.0,1,1,1,1,1,1,1,1,1,1
722,2020-03-24,2023.0,1,1,1,1,1,1,1,1,1,1
723,2020-03-24,2024.0,1,1,1,1,1,1,1,1,1,1
724,2020-03-24,2025.0,1,1,1,1,1,1,1,1,1,1
725,2020-03-24,2026.0,10,10,10,10,10,10,10,10,10,10
726,2020-03-24,2030.0,1,1,1,1,1,1,1,1,1,1
727,2020-03-24,2031.0,1,1,1,1,1,1,1,1,1,1
728,2020-03-24,2034.0,1,1,1,1,1,1,1,1,1,1
729,2020-03-24,2035.0,3,3,3,3,3,3,3,3,3,3
730,2020-03-24,2036.0,1,1,1,1,1,1,1,1,1,1
731,2020-03-24,2042.0,1,1,1,1,1,1,1,1,1,1
732,2020-03-24,2046.0,1,1,1,1,1,1,1,1,1,1
733,2020-03-24,2060.0,1,1,1,1,1,1,1,1,1,1
734,2020-03-24,2062.0,1,1,1,1,1,1,1,1,1,1
735,2020-03-24,2065.0,1,1,1,1,1,1,1,1,1,1
736,2020-03-24,2073.0,1,1,1,1,1,1,1,1,1,1
737,2020-03-24,2077.0,2,2,2,2,2,2,2,2,2,2
738,2020-03-24,2085.0,1,1,1,1,1,1,1,1,1,1
739,2020-03-24,2088.0,2,2,2,2,2,2,2,2,2,2
740,2020-03-24,2092.0,2,2,2,2,2,2,2,2,2,2
741,2020-03-24,2094.0,2,2,2,2,2,2,2,2,2,2
742,2020-03-24,2095.0,1,1,1,1,1,1,1,1,1,1
743,2020-03-24,2096.0,2,2,2,2,2,2,2,2,2,2
744,2020-03-24,2097.0,1,1,1,1,1,1,1,1,1,1
745,2020-03-24,2099.0,2,2,2,2,2,2,2,2,2,2
746,2020-03-24,2101.0,2,2,2,2,2,2,2,2,2,2
747,2020-03-24,2111.0,1,1,1,1,1,1,1,1,1,1
748,2020-03-24,2113.0,2,2,2,2,2,2,2,2,2,2
749,2020-03-24,2114.0,1,1,1,1,1,1,1,1,1,1
750,2020-03-24,2122.0,3,3,3,3,3,3,3,3,3,3
751,2020-03-24,2125.0,1,1,1,1,1,1,1,1,1,1
752,2020-03-24,2142.0,1,1,1,1,1,1,1,1,1,1
753,2020-03-24,2145.0,1,1,1,1,1,1,1,1,1,1
754,2020-03-24,2148.0,1,1,1,1,1,1,1,1,1,1
755,2020-03-24,2152.0,1,1,1,1,1,1,1,1,1,1
756,2020-03-24,2153.0,1,1,1,1,1,1,1,1,1,1
757,2020-03-24,2162.0,2,2,2,2,2,2,2,2,2,2
758,2020-03-24,2164.0,2,2,2,2,2,2,2,2,2,2
759,2020-03-24,2171.0,4,4,4,4,4,4,4,4,4,4
760,2020-03-24,2194.0,1,1,1,1,1,1,1,1,1,1
761,2020-03-24,2196.0,2,2,2,2,2,2,2,2,2,2
762,2020-03-24,2208.0,1,1,1,1,1,1,1,1,1,1
763,2020-03-24,2209.0,1,1,1,1,1,1,1,1,1,1
764,2020-03-24,2219.0,1,1,1,1,1,1,1,1,1,1
765,2020-03-24,2223.0,1,1,1,1,1,1,1,1,1,1
766,2020-03-24,2229.0,2,2,2,2,2,2,2,2,2,2
767,2020-03-24,2230.0,3,3,3,3,3,3,3,3,3,3
768,2020-03-24,2250.0,6,6,6,6,6,6,6,6,6,6
769,2020-03-24,2251.0,2,2,2,2,2,2,2,2,2,2
770,2020-03-24,2259.0,3,3,3,3,3,3,3,3,3,3
771,2020-03-24,2261.0,1,1,1,1,1,1,1,1,1,1
772,2020-03-24,2263.0,1,1,1,1,1,1,1,1,1,1
773,2020-03-24,2278.0,1,1,1,1,1,1,1,1,1,1
774,2020-03-24,2280.0,1,1,1,1,1,1,1,1,1,1
775,2020-03-24,2283.0,2,2,2,2,2,2,2,2,2,2
776,2020-03-24,2286.0,1,1,1,1,1,1,1,1,1,1
777,2020-03-24,2287.0,2,2,2,2,2,2,2,2,2,2
778,2020-03-24,2289.0,1,1,1,1,1,1,1,1,1,1
779,2020-03-24,2290.0,1,1,1,1,1,1,1,1,1,1
780,2020-03-24,2316.0,1,1,1,1,1,1,1,1,1,1
781,2020-03-24,2317.0,2,2,2,2,2,2,2,2,2,2
782,2020-03-24,2321.0,2,2,2,2,2,2,2,2,2,2
783,2020-03-24,2322.0,1,1,1,1,1,1,1,1,1,1
784,2020-03-24,2323.0,4,4,4,4,4,4,4,4,4,4
785,2020-03-24,2325.0,1,1,1,1,1,1,1,1,1,1
786,2020-03-24,2327.0,2,2,2,2,2,2,2,2,2,2
787,2020-03-24,2335.0,1,1,1,1,1,1,1,1,1,1
788,2020-03-24,2340.0,2,2,2,2,2,2,2,2,2,2
789,2020-03-24,2360.0,1,1,1,1,1,1,1,1,1,1
790,2020-03-24,2428.0,2,2,2,2,2,2,2,2,2,2
791,2020-03-24,2430.0,3,3,3,3,3,3,3,3,3,3
792,2020-03-24,2444.0,1,1,1,1,1,1,1,1,1,1
793,2020-03-24,2446.0,1,1,1,1,1,1,1,1,1,1
794,2020-03-24,2465.0,1,1,1,1,1,1,1,1,1,1
795,2020-03-24,2478.0,1,1,1,1,1,1,1,1,1,1
796,2020-03-24,2480.0,2,2,2,2,2,2,2,2,2,2
797,2020-03-24,2481.0,1,1,1,1,1,1,1,1,1,1
798,2020-03-24,2486.0,1,1,1,1,1,1,1,1,1,1
799,2020-03-24,2500.0,1,1,1,1,1,1,1,1,1,1
800,2020-03-24,2517.0,1,1,1,1,1,1,1,1,1,1
801,2020-03-24,2525.0,2,2,2,2,2,2,2,2,2,2
802,2020-03-24,2526.0,1,1,1,1,1,1,1,1,1,1
803,2020-03-24,2527.0,2,2,2,2,2,2,2,2,2,2
804,2020-03-24,2528.0,1,1,1,1,1,1,1,1,1,1
805,2020-03-24,2529.0,2,2,2,2,2,2,2,2,2,2
806,2020-03-24,2530.0,1,1,1,1,1,1,1,1,1,1
807,2020-03-24,2536.0,1,1,1,1,1,1,1,1,1,1
808,2020-03-24,2548.0,2,2,2,2,2,2,2,2,2,2
809,2020-03-24,2550.0,1,1,1,1,1,1,1,1,1,1
810,2020-03-24,2560.0,1,1,1,1,1,1,1,1,1,1
811,2020-03-24,2580.0,1,1,1,1,1,1,1,1,1,1
812,2020-03-24,2590.0,1,1,1,1,1,1,1,1,1,1
813,2020-03-24,2620.0,2,2,2,2,2,2,2,2,2,2
814,2020-03-24,2640.0,2,2,2,2,2,2,2,2,2,2
815,2020-03-24,2641.0,1,1,1,1,1,1,1,1,1,1
816,2020-03-24,2643.0,1,1,1,1,1,1,1,1,1,1
817,2020-03-24,2646.0,2,2,2,2,2,2,2,2,2,2
818,2020-03-24,2650.0,2,2,2,2,2,2,2,2,2,2
819,2020-03-24,2680.0,1,1,1,1,1,1,1,1,1,1
820,2020-03-24,2745.0,4,4,4,4,4,4,4,4,4,4
821,2020-03-24,2753.0,3,3,3,3,3,3,3,3,3,3
822,2020-03-24,2756.0,3,3,3,3,3,3,3,3,3,3
823,2020-03-24,2758.0,1,1,1,1,1,1,1,1,1,1
824,2020-03-24,2759.0,5,5,5,5,5,5,5,5,5,5
825,2020-03-24,2760.0,1,1,1,1,1,1,1,1,1,1
826,2020-03-24,2763.0,1,1,1,1,1,1,1,1,1,1
827,2020-03-24,2767.0,1,1,1,1,1,1,1,1,1,1
828,2020-03-24,2770.0,1,1,1,1,1,1,1,1,1,1
829,2020-03-24,2777.0,1,1,1,1,1,1,1,1,1,1
830,2020-03-24,2779.0,1,1,1,1,1,1,1,1,1,1
831,2020-03-24,2795.0,2,2,2,2,2,2,2,2,2,2
832,2020-03-24,2866.0,1,1,1,1,1,1,1,1,1,1
833,2020-03-25,2000.0,1,1,1,1,1,1,1,1,1,1
834,2020-03-25,2007.0,1,1,1,1,1,1,1,1,1,1
835,2020-03-25,2010.0,2,2,2,2,2,2,2,2,2,2
836,2020-03-25,2011.0,1,1,1,1,1,1,1,1,1,1
837,2020-03-25,2017.0,1,1,1,1,1,1,1,1,1,1
838,2020-03-25,2021.0,2,2,2,2,2,2,2,2,2,2
839,2020-03-25,2022.0,3,3,3,3,3,3,3,3,3,3
840,2020-03-25,2023.0,2,2,2,2,2,2,2,2,2,2
841,2020-03-25,2026.0,7,7,7,7,7,7,7,7,7,7
842,2020-03-25,2027.0,1,1,1,1,1,1,1,1,1,1
843,2020-03-25,2029.0,2,2,2,2,2,2,2,2,2,2
844,2020-03-25,2030.0,1,1,1,1,1,1,1,1,1,1
845,2020-03-25,2031.0,3,3,3,3,3,3,3,3,3,3
846,2020-03-25,2035.0,1,1,1,1,1,1,1,1,1,1
847,2020-03-25,2043.0,1,1,1,1,1,1,1,1,1,1
848,2020-03-25,2044.0,2,2,2,2,2,2,2,2,2,2
849,2020-03-25,2046.0,1,1,1,1,1,1,1,1,1,1
850,2020-03-25,2047.0,1,1,1,1,1,1,1,1,1,1
851,2020-03-25,2062.0,1,1,1,1,1,1,1,1,1,1
852,2020-03-25,2066.0,1,1,1,1,1,1,1,1,1,1
853,2020-03-25,2068.0,1,1,1,1,1,1,1,1,1,1
854,2020-03-25,2070.0,1,1,1,1,1,1,1,1,1,1
855,2020-03-25,2075.0,1,1,1,1,1,1,1,1,1,1
856,2020-03-25,2076.0,1,1,1,1,1,1,1,1,1,1
857,2020-03-25,2077.0,1,1,1,1,1,1,1,1,1,1
858,2020-03-25,2084.0,1,1,1,1,1,1,1,1,1,1
859,2020-03-25,2087.0,1,1,1,1,1,1,1,1,1,1
860,2020-03-25,2088.0,2,2,2,2,2,2,2,2,2,2
861,2020-03-25,2089.0,1,1,1,1,1,1,1,1,1,1
862,2020-03-25,2090.0,2,2,2,2,2,2,2,2,2,2
863,2020-03-25,2092.0,1,1,1,1,1,1,1,1,1,1
864,2020-03-25,2095.0,3,3,3,3,3,3,3,3,3,3
865,2020-03-25,2096.0,1,1,1,1,1,1,1,1,1,1
866,2020-03-25,2100.0,1,1,1,1,1,1,1,1,1,1
867,2020-03-25,2101.0,1,1,1,1,1,1,1,1,1,1
868,2020-03-25,2102.0,3,3,3,3,3,3,3,3,3,3
869,2020-03-25,2110.0,2,2,2,2,2,2,2,2,2,2
870,2020-03-25,2113.0,1,1,1,1,1,1,1,1,1,1
871,2020-03-25,2117.0,1,1,1,1,1,1,1,1,1,1
872,2020-03-25,2121.0,1,1,1,1,1,1,1,1,1,1
873,2020-03-25,2126.0,1,1,1,1,1,1,1,1,1,1
874,2020-03-25,2131.0,3,3,3,3,3,3,3,3,3,3
875,2020-03-25,2140.0,1,1,1,1,1,1,1,1,1,1
